u; v
583,88513101545;-142,281371295452
610,571813954404;42,7189236339182
661,470155705782;185,315660115331
639,808838935314;334,889014516491
470,8542537063;410,712252978701
387,556308062412;202,251463613939
247,953904752241;162,372553426307
339,494131185333;98,1819447800517
377,030991949006;61,1240332960151
117,407739833485;299,638712543529
42,0671909824778;279,570571596269
-172,460298768034;361,697934624273
-290,710832162273;1050,31148789916
-69,386586728524;157,665452225134
-97,9815740200647;5,15426837839186
-100,262818533523;-104,761305843946
-92,5953766163402;-273,29462169623
74,1835811230012;-383,317941744346
33,7088397318366;-406,307336633559
314,148808664704;-526,84923548298
574,859757559778;-476,745650263969
649,39607243325;-275,53135453444
918,107096715405;56,0313074379228
1185,65304525825;784,403341569006
2121,75804527248;449,066199911293
1758,82950001704;1934,85834252229
865,843099671285;-332,831325500738
3098,7562566624;2867,42234832887
3895,15733200215;615,763516708743
2339,35494673555;-661,719293662813
1137,41668794729;-585,355357426219
879,643453824687;-964,22625967674
276,880607525116;-1119,0378981228
-584,33443083131;-312,917746007908
-913,141083361948;283,885771948379
-1309,09566597671;654,739525156096
-0,51007377460337;3445,78107974725
-2512,6300663343;2876,94116040552
-3396,54323783822;950,481777347159
-3134,34189030576;-1649,303594667
300,885826278565;-2138,39044925757
1724,82328763623;-2320,74232817488
3704,82939629447;-1660,84176148195
93,6105620281596;-133,793033767492
28,5164821327598;-173,009951665998
102,252539297493;-187,563482626807
495,193989863041;-215,750754776411
521,880672801995;-30,7504598470405
572,779014553373;111,846276634373
551,117697782905;261,419631035533
382,163112553892;337,242869497743
298,865166910004;128,78208013298
159,262763599832;88,9031699453481
250,802990032924;24,7125612990931
288,339850796598;-12,3453501849435
28,716598681076;226,16932906257
-46,623950169931;206,10118811531
-261,151439920442;288,228551143315
-379,401973314682;976,842104418203
-158,077727880933;84,1960687441751
-186,672715172474;-68,3151151025668
-188,953959685932;-178,230689324904
-181,286517768749;-346,764005177189
-14,5075600294076;-456,787325225305
-54,9823014205722;-479,776720114518
225,457667512295;-600,318618963938
486,168616407369;-550,215033744927
560,704931280841;-349,000738015398
829,415955562996;-17,4380760430358
1096,96190410584;710,933958088048
2033,06690412007;375,596816430334
1670,13835886463;1861,38895904133
777,151958518876;-406,300708981697
3010,06511550999;2793,95296484791
3806,46619084974;542,294133227784
2250,66380558314;-735,188677143771
1048,72554679489;-658,824740907177
790,952312672278;-1037,6956431577
188,189466372707;-1192,50728160376
-673,025571983719;-386,387129488867
-1001,83222451436;210,41638846742
-1397,78680712912;581,270141675137
-89,2012149270122;3372,31169626629
-2601,3212074867;2803,47177692456
-3485,23437899063;877,0123938662
-3223,03303145817;-1722,77297814796
212,194685126156;-2211,85983273853
1636,13214648382;-2394,21171165584
3616,13825514206;-1734,31114496291
-65,0940798953998;-39,2169178985059
8,64197726933344;-53,7704488593154
401,583427834881;-81,9577210089192
428,270110773836;103,042573920451
479,168452525213;245,639310401864
457,507135754746;395,212664803024
288,552550525732;471,035903265234
205,254604881844;262,575113900471
65,6522015716728;222,69620371284
157,192428004764;158,505595066585
194,729288768438;121,447683582548
-64,8939633470836;359,962362830061
-140,234512198091;339,894221882802
-354,762001948602;422,021584910806
-473,012535342841;1110,63513818569
-251,688289909092;217,989102511667
-280,283277200633;65,4779186649248
-282,564521714092;-44,4376555574127
-274,897079796909;-212,970971409697
-108,118122057567;-322,994291457813
-148,592863448732;-345,983686347026
131,847105484136;-466,525585196447
392,558054379209;-416,421999977436
467,094369252682;-215,207704247907
735,805393534836;116,354957724456
1003,35134207768;844,726991855539
1939,45634209191;509,389850197826
1576,52779683647;1995,18199280882
683,541396490717;-272,507675214205
2916,45455348183;2927,7459986154
3712,85562882158;676,087166995276
2157,05324355498;-601,39564337628
955,114984766726;-525,031707139686
697,341750644118;-903,902609390207
94,5789043445475;-1058,71424783627
-766,636134011878;-252,594095721375
-1095,44278654252;344,209422234911
-1491,39736915728;715,063175442629
-182,811776955172;3506,10473003378
-2694,93176951486;2937,26481069205
-3578,84494101879;1010,80542763369
-3316,64359348633;-1588,97994438047
118,584123097997;-2078,06679897103
1542,52158445566;-2260,41867788834
3522,5276931139;-1600,51811119542
73,7360571647332;-14,5535309608094
466,677507730281;-42,7408031104133
493,364190669236;142,259491818957
544,262532420613;284,85622830037
522,601215650146;434,42958270153
353,646630421132;510,25282116374
270,348684777244;301,792031798977
130,746281467073;261,913121611346
222,286507900164;197,722512965091
259,823368663838;160,664601481054
0,200116548316146;399,179280728567
-75,1404323026909;379,111139781307
-289,667922053202;461,238502809312
-407,918455447441;1149,8520560842
-186,594210013693;257,206020410173
-215,189197305233;104,694836563431
-217,470441818692;-5,22073765890673
-209,802999901509;-173,754053511191
-43,0240421621675;-283,777373559307
-83,498783553332;-306,76676844852
196,941185379535;-427,308667297941
457,652134274609;-377,20508207893
532,188449148081;-175,990786349401
800,899473430236;155,571875622962
1068,44542197308;883,943909754045
2004,55042198731;548,606768096332
1641,62187673187;2034,39891070733
748,635476386116;-233,290757315699
2981,54863337723;2966,9629165139
3777,94970871698;715,304084893782
2222,14732345038;-562,178725477774
1020,20906466213;-485,81478924118
762,435830539518;-864,685691491701
159,672984239947;-1019,49732993776
-701,542054116479;-213,377177822869
-1030,34870664712;383,426340133417
-1426,30328926188;754,280093341134
-117,717697059772;3545,32164793229
-2629,83768961946;2976,48172859056
-3513,75086112339;1050,0223455322
-3251,54951359093;-1549,76302648196
183,678202993397;-2038,84988107253
1607,61566435106;-2221,20175998984
3587,6217730093;-1561,30119329691
392,941450565548;-28,1872721496038
419,628133504502;156,813022779766
470,52647525588;299,40975926118
448,865158485412;448,98311366234
279,910573256398;524,806352124549
196,612627612511;316,345562759787
57,0102243023393;276,466652572155
148,550450735431;212,2760439259
186,087311499105;175,218132441863
-73,5359406164171;413,732811689377
-148,876489467424;393,664670742117
-363,403979217936;475,792033770122
-481,654512612175;1164,40558704501
-260,330267178426;271,759551370982
-288,925254469967;119,24836752424
-291,206498983425;9,33279330190271
-283,539057066242;-159,200522550382
-116,760099326901;-269,223842598498
-157,234840718065;-292,213237487711
123,205128214802;-412,755136337131
383,916077109876;-362,651551118121
458,452391983348;-161,437255388591
727,163416265503;170,125406583771
994,70936480835;898,497440714855
1930,81436482258;563,160299057141
1567,88581956714;2048,95244166814
674,899419221383;-218,73722635489
2907,8125762125;2981,51644747471
3704,21365155225;729,857615854591
2148,41126628565;-547,625194516964
946,473007497392;-471,26125828037
688,699773374785;-850,132160530891
85,936927075214;-1004,94379897695
-775,278111281212;-198,82364686206
-1104,08476381185;397,979871094227
-1500,03934642661;768,833624301944
-191,453754224505;3559,8751788931
-2703,5737467842;2991,03525955137
-3587,48691828812;1064,57587649301
-3325,28557075566;-1535,20949552115
109,942145828663;-2024,29635011172
1533,87960718633;-2206,64822902903
3513,88571584457;-1546,7476623361
26,6866829389546;185,00029492937
77,5850246903319;327,597031410784
55,9237079198647;477,170385811944
-113,030877309149;552,993624274153
-196,328822953037;344,532834909391
-335,931226263208;304,653924721759
-244,390999830117;240,463316075504
-206,854139066443;203,405404591467
-466,477391181965;441,920083838981
-541,817940032972;421,851942891721
-756,345429783483;503,979305919725
-874,595963177722;1192,59285919461
-653,271717743974;299,946823520586
-681,866705035514;147,435639673844
-684,147949548973;37,5200654515065
-676,48050763179;-131,013250400778
-509,701549892448;-241,036570448894
-550,176291283613;-264,025965338107
-269,736322350745;-384,567864187527
-9,0253734556718;-334,464278968517
65,5109414178005;-133,249983238988
334,221965699955;198,312678733375
601,767914242802;926,684712864459
1537,87291425703;591,347571206745
1174,94436900159;2077,13971381774
281,957968655835;-190,549954205286
2514,87112564695;3009,70371962432
3311,2722009867;758,044888004195
1755,4698157201;-519,43792236736
553,531556931845;-443,073986130767
295,758322809237;-821,944888381287
-307,004523490334;-976,756526827347
-1168,21956184676;-170,636374712456
-1497,0262143774;426,167143243831
-1892,98079699216;797,020896451548
-584,395204790053;3588,0624510427
-3096,51519734974;3019,22253170097
-3980,42836885367;1092,76314864261
-3718,22702132121;-1507,02222337155
-282,999304736884;-1996,10907796212
1140,93815662078;-2178,46095687943
3120,94426527902;-1518,5603901865
50,8983417513773;142,596736481413
29,2370249809101;292,170090882573
-139,717560248104;367,993329344783
-223,015505891992;159,53253998002
-362,617909202163;119,653629792389
-271,077682769072;55,4630211461335
-233,540822005398;18,4051096620969
-493,164074120919;256,91978890961
-568,504622971926;236,85164796235
-783,032112722438;318,979010990355
-901,282646116677;1007,59256426524
-679,958400682928;114,946528591216
-708,553387974469;-37,5646552555263
-710,834632487928;-147,480229477864
-703,167190570744;-316,013545330148
-536,388232831403;-426,036865378264
-576,862974222568;-449,026260267477
-296,4230052897;-569,568159116898
-35,7120563946264;-519,464573897887
38,8242584788459;-318,250278168358
307,535282761;13,3123838040046
575,081231303848;741,684417935088
1511,18623131808;406,347276277374
1148,25768606264;1892,13941888837
255,271285716881;-375,550249134656
2488,184442708;2824,70342469495
3284,58551804775;573,044593074825
1728,78313278114;-704,438217296731
526,84487399289;-628,074281060137
269,071639870283;-1006,94518331066
-333,691206429288;-1161,75682175672
-1194,90624478571;-355,636669641826
-1523,71289731635;241,16684831446
-1919,66747993111;612,020601522177
-611,081887729008;3403,06215611333
-3123,2018802887;2834,2222367716
-4007,11505179262;907,76285371324
-3744,91370426017;-1692,02251830092
-309,685987675839;-2181,10937289149
1114,25147368182;-2363,4612518088
3094,25758234007;-1703,56068511587
-21,6613167704672;149,57335440116
-190,615901999481;225,39659286337
-273,913847643369;16,9358034986071
-413,51625095354;-22,9431066890247
-321,976024520449;-87,1337153352797
-284,439163756775;-124,191626819316
-544,062415872297;114,323052428197
-619,402964723304;94,2549114809372
-833,930454473815;176,382274508942
-952,180987868054;864,99582778383
-730,856742434305;-27,6502078901976
-759,451729725846;-180,16139173694
-761,732974239305;-290,076965959277
-754,065532322122;-458,610281811561
-587,28657458278;-568,633601859678
-627,761315973945;-591,622996748891
-347,321347041077;-712,164895598311
-86,6103981460037;-662,0613103793
-12,0740832725314;-460,847014649771
256,636941009623;-129,284352677409
524,18288955247;599,087681453675
1460,2878895667;263,750539795961
1097,35934431126;1749,54268240696
204,372943965504;-518,146985616069
2437,28610095662;2682,10668821353
3233,68717629637;430,447856593411
1677,88479102977;-847,034953778144
475,946532241513;-770,67101754155
218,173298118905;-1149,54191979207
-384,589548180666;-1304,35355823813
-1245,80458653709;-498,23340612324
-1574,61123906773;98,5701118330471
-1970,56582168249;469,423865040764
-661,980229480385;3260,46541963192
-3174,10022204008;2691,62550029019
-4058,013393544;765,166117231827
-3795,81204601154;-1834,61925478233
-360,584329427216;-2323,7061093729
1063,35313193045;-2506,05798829021
3043,35924058869;-1846,15742159728
-168,954585229014;75,8232384622097
-252,252530872902;-132,637550902553
-391,854934183073;-172,516461090185
-300,314707749982;-236,70706973644
-262,777846986308;-273,764981220476
-522,401099101829;-35,2503019729629
-597,741647952837;-55,3184429202229
-812,269137703348;26,8089201077819
-930,519671097587;715,42247338267
-709,195425663838;-177,223562291358
-737,790412955379;-329,7347461381
-740,071657468838;-439,650320360437
-732,404215551654;-608,183636212721
-565,625257812313;-718,206956260838
-606,099999203478;-741,196351150051
-325,66003027061;-861,738249999471
-64,9490813755365;-811,63466478046
9,58723349793581;-610,420369050931
278,29825778009;-278,857707078569
545,844206322938;449,514327052515
1481,94920633717;114,177185394801
1119,02066108173;1599,9693280058
226,034260735971;-667,720340017229
2458,94741772709;2532,53333381237
3255,34849306684;280,874502192251
1699,54610780023;-996,608308179304
497,60784901198;-920,24437194271
239,834614889372;-1299,11527419323
-362,928231410198;-1453,92691263929
-1224,14326976662;-647,8067605244
-1552,94992229726;-51,0032425681129
-1948,90450491203;319,850510639604
-640,318912709918;3110,89206523076
-3152,43890526961;2542,05214588903
-4036,35207677353;615,592762830667
-3774,15072924108;-1984,19260918349
-338,923012656749;-2473,27946377406
1085,01444870091;-2655,63134269137
3065,02055735916;-1995,73077599844
-83,2979456438879;-208,460789364763
-222,900348954059;-248,339699552394
-131,360122520968;-312,530308198649
-93,8232617572939;-349,588219682686
-353,446513872816;-111,073540435173
-428,787062723823;-131,141681382433
-643,314552474334;-49,0143183544278
-761,565085868573;639,599234920461
-540,240840434824;-253,046800753567
-568,835827726365;-405,557984600309
-571,117072239824;-515,473558822647
-563,449630322641;-684,006874674931
-396,670672583299;-794,030194723047
-437,145413974464;-817,01958961226
-156,705445041596;-937,561488461681
104,005503853477;-887,45790324267
178,54181872695;-686,243607513141
447,252843009104;-354,680945540778
714,798791551952;373,691088590305
1650,90379156618;38,3539469325915
1287,97524631074;1524,14608954359
394,988845964985;-743,543578479439
2627,9020029561;2456,71009535016
3424,30307829585;205,051263730042
1868,50069302925;-1072,43154664151
666,562434240994;-996,06761040492
408,789200118386;-1374,93851265544
-193,973646181184;-1529,7501511015
-1055,18868453761;-723,629998986609
-1383,99533706825;-126,826481030323
-1779,94991968301;244,027272177394
-471,364327480904;3035,06882676855
-2983,4843200406;2466,22890742682
-3867,39749154452;539,769524368457
-3605,19614401206;-2060,0158476457
-169,968427427735;-2549,10270223627
1253,96903392993;-2731,45458115358
3233,97514258817;-2071,55401446065
-139,602403310171;-39,8789101876318
-48,0621768770798;-104,069518833887
-10,525316113406;-141,127430317923
-270,148568228928;97,38724892959
-345,489117079935;77,31910798233
-560,016606830446;159,446471010335
-678,267140224685;848,060024285223
-456,942894790936;-44,5860113888048
-485,537882082477;-197,097195235547
-487,819126595936;-307,012769457884
-480,151684678753;-475,546085310169
-313,372726939411;-585,569405358285
-353,847468330576;-608,558800247498
-73,4074993977083;-729,100699096918
187,303449497365;-678,997113877907
261,839764370838;-477,782818148378
530,550788652992;-146,220156176016
798,09673719584;582,151877955068
1734,20173721007;246,814736297354
1371,27319195463;1732,60687890835
478,286791608873;-535,082789114676
2711,19994859999;2665,17088471493
3507,60102393974;413,512053094804
1951,79863867314;-863,970757276751
749,860379884882;-787,606821040157
492,087145762274;-1166,47772329068
-110,675700537297;-1321,28936173674
-971,890738893722;-515,169209621847
-1300,69739142436;81,63430833444
-1696,65197403912;452,488061542157
-388,066381837016;3243,52961613331
-2900,18637439671;2674,68969679158
-3784,09954590063;748,23031373322
-3521,89819836817;-1851,55505828094
-86,6704817838472;-2340,64191287151
1337,26697957381;-2522,99379178882
3317,27308823206;-1863,09322509589
91,5402264330914;-64,190608646255
129,077087196765;-101,248520130292
-130,546164918756;137,266159117222
-205,886713769763;117,198018169962
-420,414203520275;199,325381197967
-538,664736914514;887,938934472855
-317,340491480765;-4,70710120117292
-345,935478772306;-157,218285047915
-348,216723285765;-267,133859270252
-340,549281368581;-435,667175122537
-173,77032362924;-545,690495170653
-214,245065020405;-568,679890059866
66,1949039124629;-689,221788909286
326,905852807537;-639,118203690276
401,442167681009;-437,903907960746
670,153191963163;-106,341245988384
937,699140506011;622,0307881427
1873,80414052024;286,693646484986
1510,8755952648;1772,48578909598
617,889194919044;-495,203878927045
2850,80235191016;2705,04979490256
3647,20342724991;453,390963282436
2091,40104198331;-824,091847089119
889,462783195053;-747,727910852525
631,689549072446;-1126,59881310305
28,9267027728747;-1281,41045154911
-832,288335583551;-475,290299434215
-1161,09498811419;121,513218522072
-1557,04957072895;492,366971729789
-248,463978526845;3283,40852632094
-2760,58397108654;2714,56860697921
-3644,49714259046;788,109223920852
-3382,295795058;-1811,67614809331
52,931921526324;-2300,76300268387
1476,86938288399;-2483,11488160118
3456,87549154223;-1823,21431490825
37,5368607636738;-37,0579114840366
-222,086391351848;201,456767763477
-297,426940202855;181,388626816217
-511,954429953366;263,515989844222
-630,204963347605;952,12954311911
-408,880717913857;59,4835074450821
-437,475705205397;-93,0276764016598
-439,756949718856;-202,943250623997
-432,089507801673;-371,476566476282
-265,310550062331;-481,499886524398
-305,785291453496;-504,489281413611
-25,3453225206285;-625,031180263031
235,365626374445;-574,927595044021
309,901941247917;-373,713299314491
578,612965530072;-42,1506373421289
846,158914072919;686,221396788955
1782,26391408715;350,884255131241
1419,33536883171;1836,67639774224
526,348968485952;-431,01327028079
2759,26212547707;2769,24040354881
3555,66320081682;517,581571928691
1999,86081555022;-759,901238442864
797,922556761961;-683,53730220627
540,149322639354;-1062,40820445679
-62,6135236602167;-1217,21984290285
-923,828562016643;-411,09969078796
-1252,63521454728;185,703827168327
-1648,58979716204;556,557580376044
-340,004204959936;3347,5991349672
-2852,12419751963;2778,75921562547
-3736,03736902355;852,299832567107
-3473,83602149109;-1747,48553944705
-38,6083049067674;-2236,57239403762
1385,32915645089;-2418,92427295493
3365,33526510914;-1759,023706262
-259,623252115522;238,514679247513
-334,963800966529;218,446538300253
-549,49129071704;300,573901328258
-667,741824111279;989,187454603147
-446,41757867753;96,5414189291187
-475,012565969071;-55,9697649176233
-477,29381048253;-165,885339139961
-469,626368565347;-334,418654992245
-302,847410826005;-444,441975040361
-343,32215221717;-467,431369929574
-62,8821832843023;-587,973268778995
197,828765610771;-537,869683559984
272,365080484244;-336,655387830455
541,076104766398;-5,09272585809231
808,622053309246;723,279308272991
1744,72705332347;387,942166615278
1381,79850806803;1873,73430922627
488,812107722279;-393,955358796753
2721,72526471339;2806,29831503285
3518,12634005315;554,639483412728
1962,32395478654;-722,843326958828
760,385695998288;-646,479390722234
502,61246187568;-1025,35029297275
-100,150384423891;-1180,16193141881
-961,365422780316;-374,041779303923
-1290,17207531095;222,761738652363
-1686,12665792572;593,615491860081
-377,54106572361;3384,65704645123
-2889,6610582833;2815,81712710951
-3773,57422978723;889,357744051144
-3511,37288225477;-1710,42762796301
-76,1451656704412;-2199,51448255358
1347,79229568722;-2381,86636147089
3327,79840434546;-1721,96579477796
-75,340548851007;-20,06814094726
-289,868038601518;62,0592220807448
-408,118571995758;750,672775355633
-186,794326562009;-141,973260318395
-215,38931385355;-294,484444165137
-217,670558367008;-404,400018387474
-210,003116449825;-572,933334239759
-43,2241587104836;-682,956654287875
-83,6989001016482;-705,946049177088
196,741068831219;-826,487948026508
457,452017726293;-776,384362807497
531,988332599765;-575,170067077968
800,69935688192;-243,607405105606
1068,24530542477;484,764629025478
2004,35030543899;149,427487367764
1641,42176018356;1635,21962997876
748,4353598378;-632,470038044266
2981,34851682892;2567,78363578534
3777,74959216867;316,124804165214
2221,94720690206;-961,358006206341
1020,00894811381;-884,994069969747
762,235713991202;-1263,86497222027
159,472867691631;-1418,67661066633
-701,742170664795;-612,556458551437
-1030,54882319543;-15,75294059515
-1426,5034058102;355,100812612567
-117,917813608088;3146,14236720372
-2630,03780616778;2577,30244786199
-3513,9509776717;650,84306480363
-3251,74963013925;-1948,94230721053
183,47808644508;-2438,0291618011
1607,41554780274;-2620,38104071841
3587,42165646099;-1960,48047402548
-214,527489750511;82,1273630280048
-332,77802314475;770,740916302893
-111,453777711002;-121,905119371135
-140,048765002542;-274,416303217877
-142,330009516001;-384,331877440214
-134,662567598818;-552,865193292499
32,1163901405234;-662,888513340615
-8,35835125064114;-685,877908229828
272,081617682226;-806,419807079248
532,7925665773;-756,316221860237
607,328881450772;-555,101926130708
876,039905732927;-223,539264158346
1143,58585427577;504,832769972738
2079,69085429;169,495628315024
1716,76230903456;1655,28777092602
823,775908688807;-612,401897097006
3056,68906567992;2587,8517767326
3853,09014101967;336,192945112474
2297,28775575307;-941,289865259081
1095,34949696482;-864,925929022487
837,576262842209;-1243,79683127301
234,813416542638;-1398,60846971907
-626,401621813788;-592,488317604177
-955,208274344426;4,31520035210997
-1351,16285695919;375,168953559827
-42,5772647570811;3166,21050815098
-2554,69725731677;2597,37058880925
-3438,6104288207;670,91120575089
-3176,40908128824;-1928,87416626327
258,818635296087;-2417,96102085384
1682,75609665375;-2600,31289977115
3662,76220531199;-1940,41233307822
-118,250533394239;688,613553274889
103,07371203951;-204,03248239914
74,478724747969;-356,543666245881
72,1974802345103;-466,459240468219
79,8649221516935;-634,992556320503
246,643879891035;-745,01587636862
206,16913849987;-768,005271257833
486,609107432738;-888,547170107253
747,320056327811;-838,443584888242
821,856371201284;-637,229289158713
1090,56739548344;-305,666627186351
1358,11334402629;422,705406944733
2294,21834404051;87,3682652870193
1931,28979878507;1573,16040789802
1038,30339843932;-694,529260125011
3271,21655543043;2505,72441370459
4067,61763077019;254,065582084469
2511,81524550358;-1023,41722828709
1309,87698671533;-947,053292050492
1052,10375259272;-1325,92419430101
449,34090629315;-1480,73583274707
-411,874132063276;-674,615680632181
-740,680784593915;-77,8121626758948
-1136,63536720868;293,041590531822
171,95022499343;3084,08314512298
-2340,16976756626;2515,24322578125
-3224,08293907019;588,783842722885
-2961,88159153773;-2011,00152929127
473,346125046599;-2500,08838388184
1897,28358640426;-2682,44026279915
3877,2896950625;-2022,53969610622
221,324245433749;-892,646035674028
192,729258142208;-1045,15721952077
190,448013628749;-1155,07279374311
198,115455545932;-1323,60610959539
364,894413285274;-1433,62942964351
324,419671894109;-1456,61882453272
604,859640826977;-1577,16072338214
865,57058972205;-1527,05713816313
940,106904595523;-1325,8428424336
1208,81792887768;-994,280180461239
1476,36387742052;-265,908146330155
2412,46887743475;-601,245287987869
2049,54033217931;884,546854623128
1156,55393183356;-1383,1428133999
3389,46708882467;1817,1108604297
4185,86816416443;-434,547971190419
2630,06577889782;-1712,03078156197
1428,12752010957;-1635,66684532538
1170,35428598696;-2014,5377475759
567,591439687389;-2169,34938602196
-293,623598669037;-1363,22923390707
-622,430251199676;-766,425715950783
-1018,38483381444;-395,571962743066
290,200758387669;2395,46959184809
-2221,91923417202;1826,62967250636
-3105,83240567595;-99,8297105520032
-2843,63105814349;-2699,61508256616
591,596658440838;-3188,70193715673
2015,5341197985;-3371,05381607404
3995,54022845674;-2711,15324938111
-28,5949872915407;-152,511183846742
-30,8762318049994;-262,426758069079
-23,2087898878162;-430,960073921364
143,570167851525;-540,98339396948
103,095426460361;-563,972788858693
383,535395393228;-684,514687708113
644,246344288302;-634,411102489103
718,782659161774;-433,196806759574
987,493683443929;-101,634144787211
1255,03963198678;626,737889343873
2191,144632001;291,400747686159
1828,21608674556;1777,19289029716
935,229686399809;-490,496777725872
3168,14284339092;2709,75689610373
3964,54391873068;458,098064483609
2408,74153346407;-819,384745887946
1206,80327467582;-743,020809651352
949,030040553211;-1121,89171190187
346,26719425364;-1276,70335034793
-514,947844102786;-470,583198233042
-843,754496633424;126,220319723245
-1239,70907924819;497,074072930962
68,8765129539206;3288,11562752211
-2443,24347960577;2719,27570818039
-3327,1566511097;792,816325122025
-3064,95530357724;-1806,96904689213
370,272413007089;-2296,0559014827
1794,20987436475;-2478,40778040001
3774,21598302299;-1818,50721370708
-2,28124451345866;-109,915574222337
5,38619740372451;-278,448890074622
172,165155143066;-388,472210122738
131,690413751901;-411,461605011951
412,130382684769;-532,003503861371
672,841331579843;-481,899918642361
747,377646453315;-280,685622912832
1016,08867073547;50,8770390595309
1283,63461927832;779,249073190615
2219,73961929254;443,911931532901
1856,8110740371;1929,7040741439
963,82467369135;-337,98559387913
3196,73783068246;2862,26807995047
3993,13890602222;610,609248330351
2437,33652075561;-666,873562041204
1235,39826196736;-590,509625804611
977,625027844751;-969,380528055131
374,862181545181;-1124,19216650119
-486,352856811245;-318,0720143863
-815,159509341884;278,731503569987
-1211,11409195665;649,585256777704
97,4715002454614;3440,62681136886
-2414,64849231423;2871,78689202713
-3298,56166381815;945,327508968767
-3036,3603162857;-1654,45786304539
398,86740029863;-2143,54471763596
1822,80486165629;-2325,89659655327
3802,81097031453;-1665,99602986034
7,66744191718317;-168,533315852284
174,446399656525;-278,556635900401
133,97165826536;-301,546030789614
414,411627198228;-422,087929639034
675,122576093301;-371,984344420023
749,658890966773;-170,770048690494
1018,36991524893;160,792613281868
1285,91586379178;889,164647412952
2222,020863806;553,827505755238
1859,09231855056;2039,61964836624
966,105918204808;-228,070019656792
3199,01907519592;2972,18365417281
3995,42015053568;720,524822552688
2439,61776526907;-556,957987818867
1237,67950648082;-480,594051582273
979,90627235821;-859,464953832794
377,143426058639;-1014,27659227885
-484,071612297786;-208,156440163963
-812,878264828425;388,647077792324
-1208,83284744319;759,500831000041
99,75274475892;3550,54238559119
-2412,36724780077;2981,70246624947
-3296,2804193047;1055,2430831911
-3034,07907177224;-1544,54228882305
401,148644812089;-2033,62914341362
1825,08610616975;-2215,98102233093
3805,09221482799;-1556,080455638
166,778957739341;-110,023320048116
126,304216348177;-133,012714937329
406,744185281044;-253,55461378675
667,455134176118;-203,451028567739
741,99144904959;-2,23673283820972
1010,70247333174;329,325929134153
1278,24842187459;1057,69796326524
2214,35342188882;722,360821607523
1851,42487663338;2208,15296421852
958,438476287625;-59,5367038045079
3191,35163327874;3140,7169700251
3987,75270861849;889,058138404973
2431,95032335189;-388,424671966583
1230,01206456363;-312,060735729989
972,238830441027;-690,93163798051
369,475984141456;-845,743276426569
-491,73905421497;-39,6231243116781
-820,545706745608;557,180393644609
-1216,50028936037;928,034146852326
92,0853028417368;3719,07570144348
-2420,03468971796;3150,23578210175
-3303,94786122188;1223,77639904339
-3041,74651368942;-1376,00897297077
393,481202894905;-1865,09582756134
1817,41866425257;-2047,44770647865
3797,42477291081;-1387,54713978572
-40,4747413911646;-22,9893948892131
239,965227541703;-143,531293738633
500,676176436777;-93,4277085196227
575,212491310249;107,786587209906
843,923515592403;439,349249182269
1111,46946413525;1167,72128331335
2047,57446414948;832,384141655639
1684,64591889404;2318,17628426664
791,659518548284;50,4866162436083
3024,5726755394;3250,74029007321
3820,97375087915;999,081458453089
2265,17136561255;-278,401351918466
1063,23310682429;-202,037415681873
805,459872701686;-580,908317932393
202,697026402115;-735,719956378452
-658,518011954311;70,400195736438
-987,32466448495;667,203713692725
-1383,27924709971;1038,05746690044
-74,6936548976046;3829,09902149159
-2586,8136474573;3260,25910214987
-3470,72681896122;1333,7997190915
-3208,52547142876;-1265,98565292265
226,702245155564;-1755,07250751322
1650,63970651323;-1937,42438643053
3630,64581517147;-1277,5238197376
280,439968932867;-120,54189884942
541,150917827941;-70,4383136304095
615,687232701413;130,77598209912
884,398256983568;462,338644071482
1151,94420552642;1190,71067820257
2088,04920554064;855,373536544852
1725,1206602852;2341,16567915585
832,134259939448;73,4760111328214
3065,04741693056;3273,72968496243
3861,44849227032;1022,0708533423
2305,64610700371;-255,411957029253
1103,70784821546;-179,048020792659
845,93461409285;-557,91892304318
243,171767793279;-712,730561489239
-618,043270563147;93,3895906256512
-946,849923093785;690,193108581938
-1342,80450570855;1061,04686178965
-34,21891350644;3852,08841638081
-2546,33890606613;3283,24849703908
-3430,25207757006;1356,78911398072
-3168,0507300376;-1242,99625803344
267,176986546729;-1732,08311262401
1691,11444790439;-1914,43499154132
3671,12055656263;-1254,53442484839
260,710948895074;50,1035852190107
335,247263768546;251,31788094854
603,958288050701;582,880542920902
871,504236593548;1311,25257705199
1807,60923660778;975,915435394272
1444,68069135234;2461,70757800527
551,694291006581;194,017909982242
2784,6074479977;3394,27158381185
3581,00852333745;1142,61275219172
2025,20613807084;-134,870058179833
823,26787928259;-58,5061219432391
565,494645159983;-437,37702419376
-37,2682011395882;-592,188662639819
-898,483239496014;213,931489475071
-1227,28989202665;810,735007431358
-1623,24447464141;1181,58876063908
-314,658882439307;3972,63031523023
-2826,778874999;3403,7903958885
-3710,69204650292;1477,33101283014
-3448,49069897047;-1122,45435918402
-13,2629823861389;-1611,54121377459
1410,67447897152;-1793,8930926919
3390,68058762977;-1133,99252599897
74,5363148734723;201,214295729529
343,247339155627;532,776957701892
610,793287698474;1261,14899183298
1546,8982877127;925,811850175261
1183,96974245726;2411,60399278626
290,983342111507;143,914324763231
2523,89649910262;3344,16799859283
3320,29757444237;1092,50916697271
1764,49518917577;-184,973643398844
562,556930387516;-108,60970716225
304,783696264909;-487,480609412771
-297,979150034662;-642,29224785883
-1159,19418839109;163,827904256061
